date,LTD,strike,c_or_p,open,high,low,close,Final_p,volume,OI,weekdays
2016/6/17,2016-12,9600,call,21,25,21,23.5,23.5,78,1842,Friday
2016/6/17,2016-12,9600,put,0,0,0,0,1430,0,2,Friday
2016/6/17,2016-12,9800,call,11.5,16,11.5,15,15,166,2647,Friday
2016/6/17,2016-12,9800,put,0,0,0,0,1620,0,2,Friday
2016/6/17,2016-12,1e4,call,7.3,8.9,7.3,8.9,8.9,62,2727,Friday
2016/6/17,2016-12,1e4,put,0,0,0,0,1810,0,31,Friday
2016/6/17,2016-12,10400,call,0,0,0,0,3,0,1202,Friday
2016/6/17,2016-12,10400,put,0,0,0,0,2200,0,1,Friday
2016/6/17,2016-12,10800,call,0,0,0,0,2.4,0,1633,Friday
2016/6/17,2016-12,10800,put,0,0,0,0,2600,0,0,Friday
2016/6/20,2016-09,6e3,call,0,0,0,0,2300,0,1,Monday
2016/6/20,2016-09,6e3,put,6.5,6.7,4.6,4.6,4.6,531,11759,Monday
2016/6/20,2016-09,6100,call,0,0,0,0,2200,0,0,Monday
2016/6/20,2016-09,6100,put,6.2,6.5,5.6,5.6,5.6,4,30,Monday
2016/6/20,2016-09,6200,call,0,0,0,0,2100,0,4,Monday
2016/6/20,2016-09,6200,put,7.9,8,5.3,5.3,6.5,105,2059,Monday
2016/6/20,2016-09,6300,call,0,0,0,0,2010,0,0,Monday
2016/6/20,2016-09,6300,put,9,9,7.5,7.5,7.5,112,120,Monday
2016/6/20,2016-09,6400,call,1890,1890,1890,1890,1910,1,76,Monday
2016/6/20,2016-09,6400,put,10.5,12,8.9,9,9,312,2767,Monday
2016/6/20,2016-09,6500,call,0,0,0,0,1810,0,0,Monday
2016/6/20,2016-09,6500,put,12,12.5,10.5,10.5,10.5,114,127,Monday
2016/6/20,2016-09,6600,call,0,0,0,0,1710,0,20,Monday
2016/6/20,2016-09,6600,put,13,15,12,12,12,1874,2940,Monday
2016/6/20,2016-09,6700,call,0,0,0,0,1620,0,0,Monday
2016/6/20,2016-09,6700,put,20,20,16,16.5,16.5,46,88,Monday
2016/6/20,2016-09,6800,call,0,0,0,0,1520,0,48,Monday
2016/6/20,2016-09,6800,put,20,23,17,17,17,271,5126,Monday
2016/6/20,2016-09,6900,call,0,0,0,0,1420,0,0,Monday
2016/6/20,2016-09,6900,put,24.5,26,22,22,22,19,57,Monday
2016/6/20,2016-09,7e3,call,0,0,0,0,1330,0,52,Monday
2016/6/20,2016-09,7e3,put,30,32,25,27.5,27.5,1144,4691,Monday
2016/6/20,2016-09,7100,call,0,0,0,0,1240,0,0,Monday
2016/6/20,2016-09,7100,put,38,38,35,36,36,3,35,Monday
2016/6/20,2016-09,7200,call,1150,1150,1140,1140,1140,5,91,Monday
2016/6/20,2016-09,7200,put,44,46.5,39,41,41,526,3990,Monday
2016/6/20,2016-09,7300,call,0,0,0,0,1050,0,0,Monday
2016/6/20,2016-09,7300,put,52,54,49.5,49.5,49.5,32,128,Monday
2016/6/20,2016-09,7400,call,945,950,945,950,950,2,108,Monday
2016/6/20,2016-09,7400,put,60,65,56,60,60,568,2927,Monday
2016/6/20,2016-09,7500,call,0,0,0,0,870,0,0,Monday
2016/6/20,2016-09,7500,put,74,74,70,70,70,14,79,Monday
2016/6/20,2016-09,7600,call,0,0,0,0,785,0,171,Monday
2016/6/20,2016-09,7600,put,88,94,84,84,84,382,2989,Monday
2016/6/20,2016-09,7700,call,0,0,0,0,700,0,0,Monday
2016/6/20,2016-09,7700,put,100,112,100,100,100,114,112,Monday
2016/6/20,2016-09,7800,call,615,630,615,630,630,3,229,Monday
2016/6/20,2016-09,7800,put,129,129,120,120,120,18,2093,Monday
2016/6/20,2016-09,7900,call,0,0,0,0,545,0,50,Monday
2016/6/20,2016-09,7900,put,142,154,142,147,141,11,13,Monday
2016/6/20,2016-09,8e3,call,499,499,456,464,469,25,849,Monday
2016/6/20,2016-09,8e3,put,152,180,152,165,165,131,1954,Monday
2016/6/20,2016-09,8100,call,396,399,396,399,399,4,7,Monday
2016/6/20,2016-09,8100,put,187,212,187,193,193,177,367,Monday
2016/6/20,2016-09,8200,call,330,336,325,328,328,10,1242,Monday
2016/6/20,2016-09,8200,put,211,249,211,226,226,230,1532,Monday
2016/6/20,2016-09,8300,call,0,0,0,0,283,0,25,Monday
2016/6/20,2016-09,8300,put,290,290,275,280,280,7,11,Monday
2016/6/20,2016-09,8400,call,247,247,214,220,226,35,2620,Monday
2016/6/20,2016-09,8400,put,337,337,322,325,325,5,285,Monday
2016/6/20,2016-09,8500,call,181,184,174,174,174,13,51,Monday
2016/6/20,2016-09,8500,put,0,0,0,0,371,0,2,Monday
2016/6/20,2016-09,8600,call,143,147,131,139,139,217,4023,Monday
2016/6/20,2016-09,8600,put,440,440,440,440,440,1,1587,Monday
2016/6/20,2016-09,8700,call,109,110,97,109,109,190,940,Monday
2016/6/20,2016-09,8700,put,525,525,505,510,510,8,8,Monday
